Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&276,Certified Mold Illness & Biotoxin Coach™,mold-illness-biotoxin,c&276-pro-advanced,c&276-pro-master,c&276-pro-practice,mold_illness_biotoxin_purchased,c&276_pro_accelerator_purchased,mold-illness-biotoxin-certification,c&276-pro-accelerator,mold-illness-biotoxin-certification,checkout-mold-illness-biotoxin,oto-c&276-pro-accelerator,thank-you-mold-illness-biotoxin,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&277,Certified Parasite Cleansing Coach™,parasite-cleansing,c&277-pro-advanced,c&277-pro-master,c&277-pro-practice,parasite_cleansing_purchased,c&277_pro_accelerator_purchased,parasite-cleansing-certification,c&277-pro-accelerator,parasite-cleansing-certification,checkout-parasite-cleansing,oto-c&277-pro-accelerator,thank-you-parasite-cleansing,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&278,Certified Heavy Metal Detox Coach™,heavy-metal-detox,c&278-pro-advanced,c&278-pro-master,c&278-pro-practice,heavy_metal_detox_purchased,c&278_pro_accelerator_purchased,heavy-metal-detox-certification,c&278-pro-accelerator,heavy-metal-detox-certification,checkout-heavy-metal-detox,oto-c&278-pro-accelerator,thank-you-heavy-metal-detox,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&279,Certified Cancer Support Coach™,cancer-support,c&279-pro-advanced,c&279-pro-master,c&279-pro-practice,cancer_support_purchased,c&279_pro_accelerator_purchased,cancer-support-certification,c&279-pro-accelerator,cancer-support-certification,checkout-cancer-support,oto-c&279-pro-accelerator,thank-you-cancer-support,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&280,Certified Heart Health & Cardiovascular Coach™,heart-health-cardiovascular,c&280-pro-advanced,c&280-pro-master,c&280-pro-practice,heart_health_cardiovascular_purchased,c&280_pro_accelerator_purchased,heart-health-cardiovascular-certification,c&280-pro-accelerator,heart-health-cardiovascular-certification,checkout-heart-health-cardiovascular,oto-c&280-pro-accelerator,thank-you-heart-health-cardiovascular,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&281,Certified Diabetes Type 2 Reversal Coach™,diabetes-type-2-reversal,c&281-pro-advanced,c&281-pro-master,c&281-pro-practice,diabetes_type_2_reversal_purchased,c&281_pro_accelerator_purchased,diabetes-type-2-reversal-certification,c&281-pro-accelerator,diabetes-type-2-reversal-certification,checkout-diabetes-type-2-reversal,oto-c&281-pro-accelerator,thank-you-diabetes-type-2-reversal,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&282,Certified Long COVID Recovery Coach™,long-covid-recovery,c&282-pro-advanced,c&282-pro-master,c&282-pro-practice,long_covid_recovery_purchased,c&282_pro_accelerator_purchased,long-covid-recovery-certification,c&282-pro-accelerator,long-covid-recovery-certification,checkout-long-covid-recovery,oto-c&282-pro-accelerator,thank-you-long-covid-recovery,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&283,Certified EBV & Viral Illness Coach™,ebv-viral-illness,c&283-pro-advanced,c&283-pro-master,c&283-pro-practice,ebv_viral_illness_purchased,c&283_pro_accelerator_purchased,ebv-viral-illness-certification,c&283-pro-accelerator,ebv-viral-illness-certification,checkout-ebv-viral-illness,oto-c&283-pro-accelerator,thank-you-ebv-viral-illness,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&284,Certified Kidney Health Coach™,kidney-health,c&284-pro-advanced,c&284-pro-master,c&284-pro-practice,kidney_health_purchased,c&284_pro_accelerator_purchased,kidney-health-certification,c&284-pro-accelerator,kidney-health-certification,checkout-kidney-health,oto-c&284-pro-accelerator,thank-you-kidney-health,97,397,NOT LAUNCHED
CLINICAL & CONDITION-SPECIFIC,Sarah,fm-health,C&285,Certified Liver Health & Detox Coach™,liver-health-detox,c&285-pro-advanced,c&285-pro-master,c&285-pro-practice,liver_health_detox_purchased,c&285_pro_accelerator_purchased,liver-health-detox-certification,c&285-pro-accelerator,liver-health-detox-certification,checkout-liver-health-detox,oto-c&285-pro-accelerator,thank-you-liver-health-detox,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&286,Certified Nutrigenomics & DNA Wellness Coach™,nutrigenomics-dna-wellness,g&286-pro-advanced,g&286-pro-master,g&286-pro-practice,nutrigenomics_dna_wellness_purchased,g&286_pro_accelerator_purchased,nutrigenomics-dna-wellness-certification,g&286-pro-accelerator,nutrigenomics-dna-wellness-certification,checkout-nutrigenomics-dna-wellness,oto-g&286-pro-accelerator,thank-you-nutrigenomics-dna-wellness,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&287,Certified Epigenetics Coach™,epigenetics,g&287-pro-advanced,g&287-pro-master,g&287-pro-practice,epigenetics_purchased,g&287_pro_accelerator_purchased,epigenetics-certification,g&287-pro-accelerator,epigenetics-certification,checkout-epigenetics,oto-g&287-pro-accelerator,thank-you-epigenetics,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&288,Certified MTHFR & Methylation Coach™,mthfr-methylation,g&288-pro-advanced,g&288-pro-master,g&288-pro-practice,mthfr_methylation_purchased,g&288_pro_accelerator_purchased,mthfr-methylation-certification,g&288-pro-accelerator,mthfr-methylation-certification,checkout-mthfr-methylation,oto-g&288-pro-accelerator,thank-you-mthfr-methylation,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&289,Certified Histamine & Mast Cell Coach™,histamine-mast-cell,g&289-pro-advanced,g&289-pro-master,g&289-pro-practice,histamine_mast_cell_purchased,g&289_pro_accelerator_purchased,histamine-mast-cell-certification,g&289-pro-accelerator,histamine-mast-cell-certification,checkout-histamine-mast-cell,oto-g&289-pro-accelerator,thank-you-histamine-mast-cell,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&290,Certified Oxalate Sensitivity Coach™,oxalate-sensitivity,g&290-pro-advanced,g&290-pro-master,g&290-pro-practice,oxalate_sensitivity_purchased,g&290_pro_accelerator_purchased,oxalate-sensitivity-certification,g&290-pro-accelerator,oxalate-sensitivity-certification,checkout-oxalate-sensitivity,oto-g&290-pro-accelerator,thank-you-oxalate-sensitivity,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&291,Certified Functional Lab Testing Coach™,functional-lab-testing,g&291-pro-advanced,g&291-pro-master,g&291-pro-practice,functional_lab_testing_purchased,g&291_pro_accelerator_purchased,functional-lab-testing-certification,g&291-pro-accelerator,functional-lab-testing-certification,checkout-functional-lab-testing,oto-g&291-pro-accelerator,thank-you-functional-lab-testing,97,397,NOT LAUNCHED
GENETICS & ADVANCED TESTING,Sarah,fm-health,G&292,Certified Biofeedback & Neurofeedback Coach™,biofeedback-neurofeedback,g&292-pro-advanced,g&292-pro-master,g&292-pro-practice,biofeedback_neurofeedback_purchased,g&292_pro_accelerator_purchased,biofeedback-neurofeedback-certification,g&292-pro-accelerator,biofeedback-neurofeedback-certification,checkout-biofeedback-neurofeedback,oto-g&292-pro-accelerator,thank-you-biofeedback-neurofeedback,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&293,Certified Addiction Recovery Coach™,addiction-recovery,a&293-pro-advanced,a&293-pro-master,a&293-pro-practice,addiction_recovery_purchased,a&293_pro_accelerator_purchased,addiction-recovery-certification,a&293-pro-accelerator,addiction-recovery-certification,checkout-addiction-recovery,oto-a&293-pro-accelerator,thank-you-addiction-recovery,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&294,Certified Alcohol-Free Living Coach™,alcohol-free-living,a&294-pro-advanced,a&294-pro-master,a&294-pro-practice,alcohol_free_living_purchased,a&294_pro_accelerator_purchased,alcohol-free-living-certification,a&294-pro-accelerator,alcohol-free-living-certification,checkout-alcohol-free-living,oto-a&294-pro-accelerator,thank-you-alcohol-free-living,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&295,Certified Substance Abuse Support Coach™,substance-abuse-support,a&295-pro-advanced,a&295-pro-master,a&295-pro-practice,substance_abuse_support_purchased,a&295_pro_accelerator_purchased,substance-abuse-support-certification,a&295-pro-accelerator,substance-abuse-support-certification,checkout-substance-abuse-support,oto-a&295-pro-accelerator,thank-you-substance-abuse-support,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&296,Certified Gambling Addiction Coach™,gambling-addiction,a&296-pro-advanced,a&296-pro-master,a&296-pro-practice,gambling_addiction_purchased,a&296_pro_accelerator_purchased,gambling-addiction-certification,a&296-pro-accelerator,gambling-addiction-certification,checkout-gambling-addiction,oto-a&296-pro-accelerator,thank-you-gambling-addiction,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&297,Certified Food Addiction & Binge Eating Coach™,food-addiction-binge-eating,a&297-pro-advanced,a&297-pro-master,a&297-pro-practice,food_addiction_binge_eating_purchased,a&297_pro_accelerator_purchased,food-addiction-binge-eating-certification,a&297-pro-accelerator,food-addiction-binge-eating-certification,checkout-food-addiction-binge-eating,oto-a&297-pro-accelerator,thank-you-food-addiction-binge-eating,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&298,Certified Digital & Screen Addiction Coach™,digital-screen-addiction,a&298-pro-advanced,a&298-pro-master,a&298-pro-practice,digital_screen_addiction_purchased,a&298_pro_accelerator_purchased,digital-screen-addiction-certification,a&298-pro-accelerator,digital-screen-addiction-certification,checkout-digital-screen-addiction,oto-a&298-pro-accelerator,thank-you-digital-screen-addiction,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&299,Certified Sex & Pornography Addiction Coach™,sex-pornography-addiction,a&299-pro-advanced,a&299-pro-master,a&299-pro-practice,sex_pornography_addiction_purchased,a&299_pro_accelerator_purchased,sex-pornography-addiction-certification,a&299-pro-accelerator,sex-pornography-addiction-certification,checkout-sex-pornography-addiction,oto-a&299-pro-accelerator,thank-you-sex-pornography-addiction,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&300,Certified Smoking & Nicotine Cessation Coach™,smoking-nicotine-cessation,a&300-pro-advanced,a&300-pro-master,a&300-pro-practice,smoking_nicotine_cessation_purchased,a&300_pro_accelerator_purchased,smoking-nicotine-cessation-certification,a&300-pro-accelerator,smoking-nicotine-cessation-certification,checkout-smoking-nicotine-cessation,oto-a&300-pro-accelerator,thank-you-smoking-nicotine-cessation,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&301,Certified Harm Reduction Coach™,harm-reduction,a&301-pro-advanced,a&301-pro-master,a&301-pro-practice,harm_reduction_purchased,a&301_pro_accelerator_purchased,harm-reduction-certification,a&301-pro-accelerator,harm-reduction-certification,checkout-harm-reduction,oto-a&301-pro-accelerator,thank-you-harm-reduction,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Sarah,fm-health,A&302,Certified Sober Curious & Mindful Drinking Coach™,sober-curious-mindful-drinking,a&302-pro-advanced,a&302-pro-master,a&302-pro-practice,sober_curious_mindful_drinking_purchased,a&302_pro_accelerator_purchased,sober-curious-mindful-drinking-certification,a&302-pro-accelerator,sober-curious-mindful-drinking-certification,checkout-sober-curious-mindful-drinking,oto-a&302-pro-accelerator,thank-you-sober-curious-mindful-drinking,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW303,Certified Sexual Wellness Coach™,sexual-wellness,sw303-pro-advanced,sw303-pro-master,sw303-pro-practice,sexual_wellness_purchased,sw303_pro_accelerator_purchased,sexual-wellness-certification,sw303-pro-accelerator,sexual-wellness-certification,checkout-sexual-wellness,oto-sw303-pro-accelerator,thank-you-sexual-wellness,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW304,Certified Intimacy & Couples Coach™,intimacy-couples,sw304-pro-advanced,sw304-pro-master,sw304-pro-practice,intimacy_couples_purchased,sw304_pro_accelerator_purchased,intimacy-couples-certification,sw304-pro-accelerator,intimacy-couples-certification,checkout-intimacy-couples,oto-sw304-pro-accelerator,thank-you-intimacy-couples,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW305,Certified Sexual Trauma Recovery Coach™,sexual-trauma-recovery,sw305-pro-advanced,sw305-pro-master,sw305-pro-practice,sexual_trauma_recovery_purchased,sw305_pro_accelerator_purchased,sexual-trauma-recovery-certification,sw305-pro-accelerator,sexual-trauma-recovery-certification,checkout-sexual-trauma-recovery,oto-sw305-pro-accelerator,thank-you-sexual-trauma-recovery,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW306,Certified Erectile Dysfunction Support Coach™,erectile-dysfunction-support,sw306-pro-advanced,sw306-pro-master,sw306-pro-practice,erectile_dysfunction_support_purchased,sw306_pro_accelerator_purchased,erectile-dysfunction-support-certification,sw306-pro-accelerator,erectile-dysfunction-support-certification,checkout-erectile-dysfunction-support,oto-sw306-pro-accelerator,thank-you-erectile-dysfunction-support,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW307,Certified Menopause Sexual Health Coach™,menopause-sexual-health,sw307-pro-advanced,sw307-pro-master,sw307-pro-practice,menopause_sexual_health_purchased,sw307_pro_accelerator_purchased,menopause-sexual-health-certification,sw307-pro-accelerator,menopause-sexual-health-certification,checkout-menopause-sexual-health,oto-sw307-pro-accelerator,thank-you-menopause-sexual-health,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW308,Certified Tantra & Sacred Sexuality Coach™,tantra-sacred-sexuality,sw308-pro-advanced,sw308-pro-master,sw308-pro-practice,tantra_sacred_sexuality_purchased,sw308_pro_accelerator_purchased,tantra-sacred-sexuality-certification,sw308-pro-accelerator,tantra-sacred-sexuality-certification,checkout-tantra-sacred-sexuality,oto-sw308-pro-accelerator,thank-you-tantra-sacred-sexuality,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW309,Certified Pelvic Floor Health Coach™,pelvic-floor-health,sw309-pro-advanced,sw309-pro-master,sw309-pro-practice,pelvic_floor_health_purchased,sw309_pro_accelerator_purchased,pelvic-floor-health-certification,sw309-pro-accelerator,pelvic-floor-health-certification,checkout-pelvic-floor-health,oto-sw309-pro-accelerator,thank-you-pelvic-floor-health,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW310,Certified Libido & Desire Coach™,libido-desire,sw310-pro-advanced,sw310-pro-master,sw310-pro-practice,libido_desire_purchased,sw310_pro_accelerator_purchased,libido-desire-certification,sw310-pro-accelerator,libido-desire-certification,checkout-libido-desire,oto-sw310-pro-accelerator,thank-you-libido-desire,97,397,NOT LAUNCHED
SEXUAL WELLNESS & INTIMACY,Sarah,fm-health,SW311,Certified Vaginismus & Painful Sex Coach™,vaginismus-painful-sex,sw311-pro-advanced,sw311-pro-master,sw311-pro-practice,vaginismus_painful_sex_purchased,sw311_pro_accelerator_purchased,vaginismus-painful-sex-certification,sw311-pro-accelerator,vaginismus-painful-sex-certification,checkout-vaginismus-painful-sex,oto-sw311-pro-accelerator,thank-you-vaginismus-painful-sex,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,fm-health,MH312,Certified Men's Hormone Health Coach™,mens-hormone-health,mh312-pro-advanced,mh312-pro-master,mh312-pro-practice,mens_hormone_health_purchased,mh312_pro_accelerator_purchased,mens-hormone-health-certification,mh312-pro-accelerator,mens-hormone-health-certification,checkout-mens-hormone-health,oto-mh312-pro-accelerator,thank-you-mens-hormone-health,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,fm-health,MH313,Certified Prostate Health Coach™,prostate-health,mh313-pro-advanced,mh313-pro-master,mh313-pro-practice,prostate_health_purchased,mh313_pro_accelerator_purchased,prostate-health-certification,mh313-pro-accelerator,prostate-health-certification,checkout-prostate-health,oto-mh313-pro-accelerator,thank-you-prostate-health,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,fm-health,MH314,Certified Men's Fertility Coach™,mens-fertility,mh314-pro-advanced,mh314-pro-master,mh314-pro-practice,mens_fertility_purchased,mh314_pro_accelerator_purchased,mens-fertility-certification,mh314-pro-accelerator,mens-fertility-certification,checkout-mens-fertility,oto-mh314-pro-accelerator,thank-you-mens-fertility,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,fm-health,MH315,Certified Men's Mental Health Coach™,mens-mental-health,mh315-pro-advanced,mh315-pro-master,mh315-pro-practice,mens_mental_health_purchased,mh315_pro_accelerator_purchased,mens-mental-health-certification,mh315-pro-accelerator,mens-mental-health-certification,checkout-mens-mental-health,oto-mh315-pro-accelerator,thank-you-mens-mental-health,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,fm-health,MH316,Certified Fatherhood Coaching™,fatherhood-coaching,mh316-pro-advanced,mh316-pro-master,mh316-pro-practice,fatherhood_coaching_purchased,mh316_pro_accelerator_purchased,fatherhood-coaching-certification,mh316-pro-accelerator,fatherhood-coaching-certification,checkout-fatherhood-coaching,oto-mh316-pro-accelerator,thank-you-fatherhood-coaching,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,fm-health,MH317,Certified Men's Weight Loss Coach™,mens-weight-loss,mh317-pro-advanced,mh317-pro-master,mh317-pro-practice,mens_weight_loss_purchased,mh317_pro_accelerator_purchased,mens-weight-loss-certification,mh317-pro-accelerator,mens-weight-loss-certification,checkout-mens-weight-loss,oto-mh317-pro-accelerator,thank-you-mens-weight-loss,97,397,NOT LAUNCHED
